2dm-1,0.0
2dm-2,0.0
2dm-3,0.9814
2dm-4,0.0
2dm-6367,0.0
2dm-6,1.1619
2dm-7,0.0
2dm-8,0.0
2dm-9,0.149899999999999
2dm-10,0.2086
2dm-11,2.9398
2dm-12,0.0
2dm-13,1.298999999999999
2dm-14,0.0
2dm-15,2.6526
2dm-16,0.0
2dm-17,0.8580999999999991
2dm-18,0.0
2dm-19,0.8628000000000001
2dm-20,2.2099
2dm-21,0.0
2dm-22,1.9866000000000001
2dm-23,0.0
2dm-24,3.0243
2dm-25,0.0
2dm-26,0.38970000000000005
2dm-27,0.0
2dm-28,0.0
2dm-29,1.8022
2dm-30,0.1622
2dm-31,8.4202
2dm-32,1.0679
2dm-33,5.1866
2dm-34,0.38060000000000005
2dm-35,1.5772
2dm-36,0.0
2dm-37,1.3023
2dm-38,0.0
2dm-39,0.919999999999999
2dm-40,0.0
2dm-41,0.6177
2dm-42,0.0
2dm-43,9.4494
2dm-6368,0.0
2dm-45,0.6795
2dm-46,0.0
2dm-47,0.0
2dm-48,2.1377
2dm-49,0.0
2dm-50,0.0
2dm-51,0.0
2dm-52,2.1468
2dm-53,0.0
2dm-54,3.6148
2dm-55,0.0
2dm-56,7.2622
2dm-57,1.7839
2dm-58,0.0
2dm-59,0.7934000000000001
2dm-60,0.0
2dm-6369,2.2646
2dm-62,1.9701
2dm-63,0.0
2dm-64,0.0
2dm-65,1.3263
2dm-66,2.3501
2dm-67,0.0
2dm-68,1.8341
2dm-69,1.223099999999999
2dm-70,0.10350000000000001
2dm-71,1.0868
2dm-72,0.0
2dm-73,0.0
2dm-74,0.46770000000000006
2dm-75,1.2638999999999991
2dm-76,0.1325
2dm-77,2.1098
2dm-6370,0.0
2dm-79,0.7262999999999991
2dm-80,0.0
2dm-81,0.0
2dm-82,0.0
2dm-83,1.4729
2dm-85,2.3127
2dm-86,1.2412
2dm-87,0.9947
2dm-88,0.0
2dm-89,5.1784
2dm-90,0.9871999999999991
2dm-91,5.8475
2dm-92,0.3648
2dm-93,3.406799999999999
2dm-94,0.0
2dm-95,0.0
2dm-96,0.0
2dm-97,0.6943
2dm-98,5.153899999999999
2dm-99,0.0
2dm-100,0.1995
2dm-101,0.0
2dm-102,0.0
2dm-103,0.22149999999999903
2dm-104,2.5319000000000003
2dm-105,0.0
2dm-106,0.7494000000000001
2dm-107,2.2969
2dm-108,0.7532000000000001
2dm-109,0.647999999999999
2dm-110,0.0
2dm-111,4.889799999999999
2dm-112,0.0
2dm-113,0.873699999999999
2dm-114,0.0
2dm-115,0.7011000000000001
2dm-116,1.4140000000000001
2dm-117,1.1633
2dm-118,0.0
2dm-119,0.0
2dm-120,0.0
2dm-121,3.033199999999999
2dm-122,0.0
2dm-123,0.0
2dm-124,1.0684
2dm-125,2.9071
2dm-126,2.1863
2dm-127,2.9005
2dm-128,0.0
2dm-129,1.192899999999999
2dm-130,0.0
2dm-131,4.314500000000001
2dm-132,1.4948000000000001
2dm-133,0.0
2dm-134,0.0
2dm-135,0.0
2dm-136,2.9608
2dm-137,0.893799999999999
2dm-138,3.9821
2dm-139,0.014299999999999001
2dm-140,0.9213
2dm-141,0.0
2dm-142,0.0
2dm-143,0.0
2dm-144,2.248
2dm-145,1.2766
2dm-146,0.216699999999999
2dm-147,0.0
2dm-6371,1.7480000000000002
2dm-149,0.8651999999999991
2dm-150,1.8484999999999991
2dm-151,0.9797999999999991
2dm-153,2.898599999999999
2dm-154,0.319499999999999
2dm-155,0.053599999999999
2dm-156,1.4206
2dm-157,1.6399
2dm-6372,2.2056
2dm-159,0.0
2dm-160,1.0465
2dm-161,2.4448
2dm-162,0.6193000000000001
2dm-163,0.0
2dm-164,0.0
2dm-165,3.6055
2dm-166,0.0
2dm-167,1.325599999999999
2dm-168,0.9417999999999991
2dm-170,0.4485
2dm-171,0.21809999999999902
2dm-172,0.0
2dm-173,0.0
2dm-174,0.0
2dm-175,0.3597
2dm-176,0.0
2dm-177,0.17520000000000002
2dm-178,0.3649
2dm-179,0.0
2dm-180,3.5486
2dm-181,0.0
2dm-182,0.028
2dm-183,0.057599999999999006
2dm-184,0.7101000000000001
2dm-185,0.0
2dm-186,3.3797
2dm-187,0.0
2dm-188,0.0
2dm-189,0.0
2dm-190,2.214
2dm-191,0.020900000000000002
2dm-192,0.5447000000000001
2dm-193,0.044399999999999
2dm-194,0.0
2dm-195,1.5265
2dm-196,1.7702
2dm-197,0.082899999999999
2dm-198,0.0
2dm-199,0.0
2dm-200,0.16159999999999902
2dm-201,0.0
2dm-202,2.280599999999999
2dm-203,0.0
2dm-204,0.0
2dm-205,0.0
2dm-206,0.0
2dm-207,0.0
2dm-208,0.0
2dm-209,1.0398
2dm-210,0.6817000000000001
2dm-211,1.4115
2dm-212,0.0
2dm-213,1.0747
2dm-214,0.0
2dm-215,0.0
2dm-216,1.296699999999999
2dm-217,1.8942
2dm-218,3.7373000000000003
2dm-219,0.0
2dm-220,0.36710000000000004
2dm-221,0.0
2dm-222,3.3111
2dm-223,0.0
2dm-224,2.9219
2dm-225,0.0
2dm-226,2.1278
2dm-227,0.0
2dm-228,0.0
2dm-229,1.121
2dm-230,3.0828
2dm-231,1.8877000000000002
2dm-232,0.0
2dm-233,0.5699000000000001
2dm-234,0.0
2dm-235,0.403
2dm-236,0.7285
2dm-237,0.0
2dm-238,0.0
2dm-239,0.043300000000000005
2dm-240,1.3148
2dm-241,0.0
2dm-242,0.0432
2dm-243,0.0
2dm-244,1.4324
2dm-245,3.8548999999999998
2dm-246,0.6589
2dm-247,0.0
2dm-248,1.582799999999999
2dm-249,0.0
2dm-250,3.7493
2dm-251,0.0
2dm-252,0.0
2dm-253,7.162599999999999
2dm-254,0.0
2dm-6373,0.0
2dm-256,0.328
2dm-257,0.0
2dm-258,0.0
2dm-259,1.0524
2dm-260,0.0
2dm-261,1.4322
2dm-262,1.2658
2dm-263,3.4188
2dm-264,0.0
2dm-265,4.8495
2dm-266,2.6015
2dm-267,1.5244
2dm-268,3.0832
2dm-269,0.0
2dm-270,1.408399999999999
2dm-271,0.36410000000000003
2dm-272,0.7724000000000001
2dm-273,0.0
2dm-274,0.0
2dm-275,0.24029999999999901
2dm-276,1.859099999999999
2dm-277,2.8563
2dm-278,0.0
2dm-279,1.3643
2dm-280,2.312699999999999
2dm-281,0.0
2dm-282,0.0
2dm-283,0.8646
2dm-284,0.0001
2dm-285,0.0
2dm-286,0.0
2dm-287,0.0
2dm-288,2.0861
2dm-289,2.0336
2dm-290,5.729999999999999
2dm-291,1.729299999999999
2dm-292,0.220899999999999
2dm-293,2.9854000000000003
2dm-294,0.0
2dm-6374,0.0
2dm-296,0.386899999999999
2dm-297,0.0
2dm-298,2.5766
2dm-299,0.0
2dm-300,0.0
2dm-301,0.7127
2dm-302,0.0
2dm-303,1.5625999999999989
2dm-304,0.0
2dm-305,0.0
2dm-306,0.0
2dm-307,0.5924
2dm-308,1.5655000000000001
2dm-309,0.411099999999999
2dm-310,2.2536
2dm-311,0.0
2dm-312,0.9297999999999991
2dm-313,0.0
2dm-314,1.4229999999999992
2dm-315,0.0
2dm-316,0.0
2dm-317,6.1298
2dm-318,0.0
2dm-319,1.9284999999999992
2dm-320,0.9478000000000001
2dm-321,6.981299999999999
2dm-322,0.0
2dm-323,2.0456
2dm-324,2.1365
2dm-325,6.6551
2dm-326,2.535
2dm-327,0.48990000000000006
2dm-329,2.596899999999999
2dm-330,1.3468
2dm-331,0.0
2dm-332,0.9657
2dm-333,0.0
2dm-334,0.0
2dm-335,1.9836999999999991
2dm-336,1.487699999999999
2dm-337,0.8624
2dm-338,0.0
2dm-339,1.6559
2dm-340,0.25110000000000005
2dm-341,1.7508
2dm-6375,0.935
2dm-342,4.532500000000001
2dm-343,0.0
2dm-344,1.9448
2dm-345,1.335499999999999
2dm-346,3.1281
2dm-347,0.8456
2dm-348,0.45639999999999903
2dm-349,5.0827
2dm-350,0.852399999999999
2dm-351,1.3646999999999991
2dm-352,0.5552
2dm-353,0.321499999999999
2dm-354,2.8143000000000002
2dm-355,0.0
2dm-356,0.5597000000000001
2dm-358,0.0
2dm-359,1.9867999999999992
2dm-360,1.281399999999999
2dm-361,0.0
2dm-362,0.0
2dm-363,1.3243
2dm-364,0.0
2dm-365,1.1803
2dm-366,0.7545000000000001
2dm-367,0.0
2dm-368,0.0
2dm-369,2.14
2dm-370,0.1875
2dm-371,1.1319
2dm-372,0.0
2dm-373,1.366299999999999
2dm-374,1.475
2dm-375,5.7191
2dm-376,0.0
2dm-377,1.4503
2dm-378,0.0
2dm-379,2.196899999999999
2dm-380,1.3521
2dm-381,0.20489999999999903
2dm-382,0.0
2dm-383,0.0
2dm-384,0.5543
2dm-385,3.7293000000000003
2dm-386,0.007399999999999
2dm-387,0.45780000000000004
2dm-388,1.593799999999999
2dm-389,0.0
2dm-390,0.49289999999999906
2dm-6376,1.1394
2dm-392,0.0
2dm-393,1.001399999999999
2dm-394,0.40480000000000005
2dm-395,1.137399999999999
2dm-396,0.0
2dm-397,0.8510999999999991
2dm-398,1.8219
2dm-399,1.725899999999999
2dm-400,0.549399999999999
2dm-401,0.005399999999999
2dm-402,2.238299999999999
2dm-403,0.0
2dm-404,1.6616
2dm-405,0.0
2dm-406,3.0876
2dm-407,1.600999999999999
2dm-408,4.571300000000001
2dm-409,0.0
2dm-410,0.2843
2dm-411,1.0631
2dm-412,0.0
2dm-413,0.0
2dm-414,2.0287
2dm-415,0.38519999999999904
2dm-416,0.42439999999999906
2dm-417,0.0
2dm-418,1.233
2dm-419,7.6204
2dm-420,0.0
2dm-421,0.09630000000000001
2dm-422,0.810199999999999
2dm-423,0.981399999999999
2dm-424,0.0
2dm-425,0.0
2dm-426,1.208999999999999
2dm-427,0.8679000000000001
2dm-428,0.0
2dm-429,0.0
2dm-430,1.4968
2dm-431,1.8663999999999992
2dm-432,0.0
2dm-433,4.069700000000001
2dm-434,1.357
2dm-435,0.0
2dm-436,2.7643999999999993
2dm-437,4.1914
2dm-438,3.3777
2dm-439,3.7066
2dm-440,1.215399999999999
2dm-441,7.2713
2dm-442,0.0
2dm-443,2.162099999999999
2dm-444,0.060899999999999004
2dm-445,1.1428
2dm-446,0.0
2dm-447,0.0
2dm-448,1.991299999999999
2dm-449,0.0
2dm-450,0.0
2dm-451,0.7862
2dm-452,0.7581999999999991
2dm-453,3.722699999999999
2dm-454,3.0287
2dm-455,1.3075
2dm-456,0.06420000000000001
2dm-457,4.3049
2dm-458,1.963499999999999
2dm-459,0.0
2dm-460,0.0
2dm-461,0.20489999999999903
2dm-462,1.279299999999999
2dm-463,0.8212
2dm-464,2.0688
2dm-466,0.603899999999999
2dm-467,0.089199999999999
2dm-468,0.321499999999999
2dm-469,0.0
2dm-470,4.6674
2dm-471,2.887
2dm-472,0.0
2dm-473,0.0
2dm-474,0.0
2dm-475,0.0
2dm-476,1.2436999999999991
2dm-477,0.0
2dm-478,0.8677
2dm-479,0.0
2dm-480,3.8924000000000003
2dm-6377,0.0
2dm-482,2.24
2dm-483,0.0
2dm-484,0.0
2dm-485,4.478
2dm-486,1.4202
2dm-487,2.3662
2dm-488,0.0
2dm-489,0.3053
2dm-490,0.09249999999999901
2dm-491,5.8943
2dm-492,0.0
2dm-493,0.0
2dm-494,3.944899999999999
2dm-495,1.9425
2dm-496,0.6935
2dm-497,2.7636000000000003
2dm-498,2.582099999999999
2dm-499,3.8125999999999998
2dm-500,0.0
2dm-501,0.0
2dm-502,0.5840999999999991
2dm-503,1.8936000000000002
2dm-504,0.9767000000000001
2dm-505,0.192199999999999
2dm-506,0.0
2dm-507,0.0
2dm-508,0.0
2dm-509,0.3341
2dm-510,0.0
2dm-511,0.9913999999999991
2dm-512,0.0
2dm-513,1.6663000000000001
2dm-514,0.0
2dm-515,7.2932
2dm-516,0.0
2dm-517,4.1269
2dm-518,2.702899999999999
2dm-519,6.3026
2dm-520,0.0
2dm-521,5.0287
2dm-522,0.0
2dm-523,1.555899999999999
2dm-524,0.4072
2dm-525,0.0
2dm-526,2.8689999999999998
2dm-527,0.0
2dm-528,2.5048999999999992
2dm-529,2.2398
2dm-530,0.0
2dm-531,3.8505000000000003
2dm-532,0.0
2dm-533,1.803099999999999
2dm-534,0.004799999999999
2dm-535,1.8210000000000002
2dm-536,0.45869999999999905
2dm-537,0.0
2dm-538,0.547199999999999
2dm-539,0.0
2dm-540,0.0
2dm-541,0.0
2dm-542,0.801
2dm-543,1.128799999999999
2dm-544,0.08850000000000001
2dm-545,1.9365
2dm-546,0.680299999999999
2dm-547,0.685999999999999
2dm-548,1.8755000000000002
2dm-549,0.0
2dm-550,0.0
2dm-551,0.0
2dm-552,2.646
2dm-553,7.1079
2dm-554,0.0
2dm-555,0.46079999999999904
2dm-556,1.2858
2dm-557,0.934
2dm-558,0.0
2dm-559,0.0
2dm-560,0.0
2dm-561,0.0
2dm-562,3.0761
2dm-563,2.5154
2dm-564,0.0
2dm-565,0.48000000000000004
2dm-566,0.0
2dm-567,1.021999999999999
2dm-6378,0.654199999999999
2dm-6379,1.8115999999999999
2dm-570,1.6538
2dm-571,0.0
2dm-572,1.6451
2dm-573,0.47929999999999906
2dm-574,1.329999999999999
2dm-575,0.0
2dm-576,0.81
2dm-577,0.022499999999999003
2dm-578,4.1563
2dm-579,1.6842000000000001
2dm-580,0.0
2dm-581,0.0
2dm-582,3.3407
2dm-583,0.2561
2dm-584,1.963499999999999
2dm-585,0.292699999999999
2dm-6380,0.0
2dm-587,0.7646000000000001
2dm-588,0.0
2dm-589,1.2236
2dm-590,0.0
2dm-591,2.4297
2dm-592,0.0
2dm-593,2.6818
2dm-594,0.860699999999999
2dm-595,4.6651
2dm-596,0.0
2dm-597,0.0
2dm-598,1.384199999999999
2dm-599,0.0
2dm-600,1.0821
2dm-601,0.2645
2dm-602,0.0
2dm-604,0.0
2dm-605,1.3941
2dm-606,4.9739
2dm-607,0.0
2dm-608,3.2553
2dm-609,1.0977000000000001
2dm-610,1.0777
2dm-611,1.9031000000000002
2dm-612,0.0
2dm-6381,0.0
2dm-614,0.0
2dm-615,0.0217
2dm-616,0.0
2dm-617,1.2305
2dm-618,4.8702000000000005
2dm-619,1.1752
2dm-620,1.783099999999999
2dm-621,0.0
2dm-622,0.0644
2dm-623,0.0
2dm-624,0.0
2dm-625,1.104299999999999
2dm-626,0.0
2dm-627,0.0
2dm-628,0.6010999999999991
2dm-629,0.7440000000000001
2dm-630,0.4052
2dm-631,0.0
2dm-632,0.004999999999999
2dm-633,0.0
2dm-634,0.09980000000000001
2dm-635,0.0
2dm-636,0.0
2dm-637,1.271
2dm-638,0.0
2dm-6382,0.0
2dm-640,0.0
2dm-641,2.826799999999999
2dm-642,0.0
2dm-643,1.193199999999999
2dm-644,0.0
2dm-645,0.5004000000000001
2dm-646,2.4311
2dm-647,0.0
2dm-648,0.0
2dm-649,0.395999999999999
2dm-650,0.0
2dm-651,3.1448
2dm-652,0.8580000000000001
2dm-653,0.9493
2dm-654,0.078
2dm-6383,1.009699999999999
2dm-656,2.437
2dm-657,0.6774
2dm-658,0.12989999999999902
2dm-659,1.0079
2dm-660,0.0
2dm-661,2.6470000000000002
2dm-662,0.0257
2dm-663,0.0
2dm-664,0.0
2dm-665,0.779999999999999
2dm-666,1.3594
2dm-667,0.7903000000000001
2dm-668,0.0
2dm-669,0.5305
2dm-670,0.0
2dm-671,0.9208000000000001
2dm-672,0.611699999999999
2dm-673,0.19260000000000002
2dm-674,2.3385
2dm-675,0.0
2dm-676,0.0
2dm-677,0.0
2dm-678,0.09629999999999901
2dm-679,0.010400000000000001
2dm-680,1.3216
2dm-681,0.0011
2dm-682,0.4731
2dm-683,0.0
2dm-684,0.0
2dm-685,0.0
2dm-686,1.8831000000000002
2dm-687,0.0
2dm-688,0.6214000000000001
2dm-689,1.1149
2dm-690,6.4838000000000005
2dm-691,1.6945000000000001
2dm-6384,0.6514
2dm-693,0.0
2dm-694,0.0
2dm-695,0.784899999999999
2dm-696,0.0
2dm-697,4.0132
2dm-698,0.8202
2dm-699,0.9125999999999991
2dm-700,0.5032000000000001
2dm-701,0.605699999999999
2dm-702,0.0
2dm-703,0.0
2dm-704,2.5221999999999998
2dm-705,0.715699999999999
2dm-706,0.0
2dm-707,0.0
2dm-708,2.1553
2dm-709,0.0
2dm-710,0.6087
2dm-711,0.0941
2dm-712,0.0
2dm-713,0.0
2dm-714,1.8284
2dm-715,0.0
2dm-716,0.0
2dm-717,0.3467
2dm-718,0.11369999999999901
2dm-719,0.1044
2dm-720,0.7771999999999991
2dm-721,4.4627
2dm-722,0.0
2dm-723,0.12089999999999901
2dm-724,0.0
2dm-725,0.0
2dm-726,0.643899999999999
2dm-727,0.595699999999999
2dm-728,1.5217
2dm-729,0.577399999999999
2dm-730,1.748499999999999
2dm-731,0.1628
2dm-732,1.0369
2dm-733,2.5997999999999992
2dm-734,1.4538
2dm-735,0.0
2dm-736,6.017
2dm-737,0.0
2dm-738,1.8297999999999992
2dm-739,0.8106
2dm-740,0.0017000000000000001
2dm-741,0.510799999999999
2dm-742,0.0
2dm-743,0.0
2dm-744,1.8703999999999992
2dm-745,0.0
2dm-746,1.336599999999999
2dm-747,0.595299999999999
2dm-748,0.265599999999999
2dm-749,1.7859
2dm-750,1.5568
2dm-751,0.0
2dm-752,0.026999999999999
2dm-753,0.6571
2dm-754,1.895499999999999
2dm-755,1.3186
2dm-756,0.21810000000000002
2dm-757,1.3461
2dm-758,1.1360000000000001
2dm-759,0.40189999999999904
2dm-760,3.0251
2dm-761,1.3903
2dm-762,0.1714
2dm-763,0.0
2dm-764,0.0
2dm-765,0.0
2dm-766,3.9391
2dm-767,0.0
2dm-768,0.0
2dm-769,0.8680000000000001
2dm-770,0.0
2dm-771,1.934899999999999
2dm-772,2.6928
2dm-773,0.6893
2dm-774,0.16669999999999902
2dm-775,0.23800000000000002
2dm-776,2.17
2dm-777,0.0
2dm-778,3.7199
2dm-779,3.2321
2dm-780,0.49839999999999907
2dm-781,1.1057
2dm-782,0.0
2dm-783,3.7302
2dm-784,1.7869000000000002
2dm-785,0.6704999999999991
2dm-786,0.8872000000000001
2dm-6385,1.2524
2dm-788,0.045199999999999005
2dm-789,0.11440000000000002
2dm-790,0.0
2dm-791,2.034799999999999
2dm-792,0.0
2dm-793,2.41
2dm-794,2.0391
2dm-795,0.0
2dm-796,0.0
2dm-797,0.09480000000000001
2dm-798,1.2347000000000001
2dm-799,0.0
2dm-800,0.0
2dm-801,3.0964
2dm-802,2.9099999999999993
2dm-803,2.8064
2dm-804,3.9853
2dm-805,1.5544
2dm-806,0.0
2dm-807,5.972300000000001
2dm-808,0.0
2dm-809,2.222499999999999
2dm-810,0.7679
2dm-811,2.0461
2dm-812,0.341499999999999
2dm-813,0.0
2dm-814,1.6491
2dm-815,0.7441000000000001
2dm-816,0.0
2dm-817,2.377
2dm-6386,0.0
2dm-819,0.0
2dm-820,2.6247
2dm-821,0.0
2dm-822,0.0
2dm-823,1.340999999999999
2dm-824,0.0
2dm-825,0.0
2dm-826,0.1328
2dm-6387,0.0
2dm-828,0.749
2dm-829,0.04360000000000001
2dm-830,0.0
2dm-831,2.194
2dm-832,0.0
2dm-833,0.0
2dm-834,0.3965
2dm-835,2.0784
2dm-836,0.9471
2dm-837,0.0
2dm-838,2.4571
2dm-839,0.9866
2dm-840,0.0
2dm-841,0.0
2dm-842,0.8218999999999991
2dm-843,2.9566
2dm-844,0.0
2dm-845,1.116099999999999
2dm-846,2.089799999999999
2dm-847,2.964
2dm-848,0.0
2dm-849,2.482199999999999
2dm-850,0.0
2dm-851,0.8611000000000001
2dm-852,0.0
2dm-853,3.3375999999999992
2dm-854,2.591599999999999
2dm-855,0.0
2dm-856,0.2584
2dm-857,0.14620000000000002
2dm-6388,2.088199999999999
2dm-859,1.408599999999999
2dm-860,0.0
2dm-861,1.9176000000000002
2dm-862,3.0793
2dm-863,0.0
2dm-864,0.0
2dm-865,0.0
2dm-866,1.7667000000000002
2dm-6389,0.0
2dm-868,1.9297
2dm-869,1.9985
2dm-870,0.0
2dm-871,0.0
2dm-872,1.8924999999999992
2dm-873,0.45619999999999905
2dm-874,0.0
2dm-875,7.0773
2dm-876,2.6635
2dm-877,2.7231
2dm-878,1.25
2dm-879,0.0
2dm-880,5.7381
2dm-881,0.0
2dm-882,0.0
2dm-883,0.0
2dm-884,0.8599000000000001
2dm-885,0.0
2dm-886,2.917
2dm-887,0.064899999999999
2dm-888,0.0
2dm-889,0.0
2dm-890,0.0
2dm-891,0.9650000000000001
2dm-892,0.05349999999999901
2dm-893,0.5878000000000001
